493,176,579,374,493,175,585,370,0.912491796106,10.705872743608593,0.984634,
481,174,568,375,475,176,571,367,0.865198375508,11.349330562500677,0.984739,
469,177,556,376,456,176,552,370,0.804247414399,11.368033044590684,0.97658,
457,179,544,377,442,179,543,371,0.821247388839,11.3377340231712,0.981513,
445,182,532,378,433,175,532,373,0.829315765833,11.309821898046406,0.985248,
433,183,520,379,427,172,525,370,0.805914697578,11.280135330297904,0.983087,
421,185,508,380,410,168,507,369,0.766740963272,11.247496715025074,0.982206,
409,187,496,380,403,181,502,374,0.828824698151,11.277496652487914,0.982622,
400,190,486,383,389,194,495,377,0.776878270313,11.481995324314115,0.978474,
392,193,476,386,377,196,482,380,0.769874476987,0.4518283448197929,0.979776,
383,196,465,389,370,192,474,379,0.740378922439,11.139066234662984,0.982073,
376,197,455,390,359,188,466,372,0.654902889626,11.06334983659398,0.986306,
368,199,446,392,354,196,462,381,0.681255398791,11.479669812353572,0.985388,
360,200,436,394,345,201,452,386,0.686556960789,11.55312426834139,0.984385,
353,202,426,394,334,202,444,385,0.642661278684,11.593617062444544,0.985195,
346,203,417,394,333,203,442,386,0.63334145747,11.591021892565593,0.984198,
338,205,408,395,315,205,425,387,0.619047619048,10.683920006317168,0.981635,
334,206,401,395,303,210,420,387,0.551248082555,11.648223594135764,0.979322,
329,208,394,395,295,209,413,389,0.53929476838,11.694634353077635,0.983195,
325,210,388,396,291,209,409,391,0.523289431417,0.45317914978127644,0.980929,
317,211,381,395,283,213,405,389,0.512372634643,11.68323296249046,0.978638,
310,213,375,395,275,214,399,393,0.519628422134,11.711091504070943,0.983384,
303,214,369,395,273,213,397,397,0.523579943899,11.628878784518133,0.979925,
298,214,364,394,276,208,392,398,0.539019963702,11.499971211028644,0.978308,
293,214,360,392,273,209,387,401,0.544864766082,11.411457426432179,0.966846,
288,215,356,391,268,204,379,402,0.544544544545,11.32762941837352,0.985483,
282,215,353,391,256,206,368,397,0.584143605086,11.319375401438974,0.981153,
277,215,350,392,257,219,367,406,0.60535902598,11.431424600038156,0.985157,
272,215,347,393,256,208,363,395,0.667199760108,11.510417352741005,0.984036,
270,212,348,390,252,204,361,385,0.670709279785,0.4589823302421936,0.984081,
269,208,348,388,252,193,361,381,0.649417913994,11.580748745785924,0.982847,
267,205,349,385,247,195,355,390,0.700854700855,11.41655143880584,0.982885,
271,209,353,387,255,200,363,394,0.696639938908,10.851453999793025,0.982295,
275,213,357,390,264,194,366,395,0.707930933567,10.521295676146183,0.976952,
278,217,361,392,268,200,366,403,0.730119634061,11.20827331881405,0.982711,
285,220,367,394,271,201,371,402,0.709850746269,11.1823952692885,0.980455,
291,224,374,396,278,206,379,406,0.706732673267,11.222878671119103,0.977098,
298,227,380,398,287,207,386,412,0.690909090909,11.222848641662809,0.9779,
305,228,387,399,297,204,394,405,0.719187567318,11.189017737335904,0.969606,
313,228,394,400,301,214,400,410,0.717996289425,0.4520448968541508,0.984124,
320,229,401,401,312,215,416,402,0.716371863431,11.353539400206266,0.979609,
327,229,408,402,312,220,419,401,0.716371863431,11.53285691110115,0.970561,
331,226,412,399,322,219,426,402,0.736286254729,11.628749819786849,0.975671,
335,224,416,397,331,204,428,397,0.748517707387,11.459940928477556,0.981262,
338,221,419,395,330,203,426,400,0.745241116751,11.296845246592204,0.98608,
342,219,423,393,338,206,430,407,0.762167423751,11.24405936347259,0.98197,
341,224,418,397,331,207,422,410,0.721106479727,11.202286233190444,0.984357,
339,229,413,400,329,205,417,415,0.68474025974,11.124973144447067,0.980546,
338,234,408,403,326,213,417,417,0.637254901961,11.128662853018902,0.987245,
337,239,409,409,328,217,419,419,0.665868784681,0.4530839830865227,0.98076,
337,243,410,414,324,223,418,417,0.684525115157,11.214896495665705,0.984992,
336,247,411,420,321,235,419,427,0.689572704082,11.339235941204619,0.989313,
337,248,415,421,320,236,420,425,0.713968253968,11.365753461778175,0.986271,
337,249,419,422,324,236,425,422,0.755136804003,11.45111786370499,0.98637,
338,249,423,423,328,242,428,428,0.795161290323,11.49061421291984,0.985507,
337,248,426,423,329,240,428,423,0.859689794116,11.554874789939117,0.988108,
337,246,430,422,331,237,427,427,0.843989769821,11.498804693497094,0.991055,
337,245,433,421,338,236,430,433,0.859995751009,11.3377340231712,0.986921,
340,245,434,419,337,228,429,431,0.792284866469,11.191645031232406,0.988847,
342,245,435,417,335,226,427,431,0.722474797391,0.4519881944154085,0.988681,
344,245,436,415,337,224,432,430,0.738765432099,11.105914251821725,0.985015,
350,242,440,411,342,231,436,426,0.764705882353,11.248703301418725,0.988695,
356,239,444,406,346,227,441,415,0.773106039976,11.415805689525655,0.989863,
362,236,448,402,351,228,451,413,0.771675675676,11.486303151794981,0.987648,
366,237,451,402,352,226,453,412,0.746566592143,11.557899667948028,0.985847,
371,237,454,403,356,226,457,414,0.725616178639,11.255374360322985,0.980885,
375,238,457,403,363,229,461,417,0.734368215371,11.416644664316724,0.98783,
381,237,462,402,369,227,470,415,0.703865599326,11.433605931741358,0.989288,
387,236,466,401,373,224,472,415,0.689354275742,11.446836382690712,0.987853,
392,236,471,400,374,228,476,416,0.675636211932,0.4567910175736353,0.988006,
398,233,475,398,383,224,489,409,0.647883732789,11.475335562206913,0.983859,
403,231,479,396,381,225,488,413,0.62338437065,11.5333960282237,0.980742,
409,228,483,394,384,224,491,407,0.627342832337,11.54978383588049,0.976812,
416,230,489,396,395,225,508,399,0.616315735937,11.715900234915544,0.957653,
424,232,495,399,400,225,506,406,0.61800271031,11.71272668375696,0.963655,
432,235,501,402,407,221,511,409,0.589351472995,11.59759216707728,0.971386,
437,237,504,405,416,216,513,410,0.59815070677,11.429119525646895,0.967138,
443,239,507,409,420,220,518,415,0.569335426478,11.362828310193024,0.970723,
448,241,510,412,428,221,522,426,0.550181629476,11.233368775426577,0.964497,
452,243,511,415,434,226,524,434,0.542094017094,0.45109705218580154,0.957888,
456,244,513,418,430,225,519,432,0.538348803127,11.140072136964617,0.938636,
461,246,515,421,439,220,530,427,0.501672240803,10.302554818932336,0.94232,
464,245,519,418,444,222,534,429,0.510735373054,11.132148184322697,0.935742,
468,245,523,416,445,221,536,432,0.489818238633,11.113771439624585,0.928271,
472,244,528,413,450,221,540,433,0.496016771488,11.064867502934852,0.8776,
473,243,530,410,456,219,548,427,0.497439381271,11.077257877514585,0.89223,
475,242,532,407,457,218,543,433,0.508653326122,11.055476334191736,0.859358,
477,241,535,404,459,208,545,421,0.516104378207,11.067728852380286,0.893051,
481,237,538,400,465,209,552,423,0.499033193684,11.042465919322652,0.871444,
486,233,542,397,472,208,557,421,0.507263186965,0.45191441486335104,0.838621,
491,230,546,394,472,206,555,428,0.489525670249,11.027804143145984,0.829804,
494,232,548,396,472,206,555,428,0.480625203517,0.45978080985056674,0.696873,
497,234,550,398,471,213,552,439,0.474816999891,0.46049019218198345,0.0684457,
501,236,552,401,458,263,543,484,0.270790506447,0.4603622175601517,0.023618,
505,238,557,404,527,226,610,447,0.22641509434,0.46069923891279785,0.108997,
509,240,562,407,444,371,529,587,0.0271790419388,0.4668817907370198,0.030009,
513,242,567,410,517,293,598,524,0.266721378744,0.4667059899720008,0.107314,
515,243,569,412,467,297,549,519,0.166951323655,0.46078973460369077,0.216146,
516,244,571,414,522,208,600,448,0.421985815603,0.4609851199644955,0.0381271,
